Name;YT Scope Project;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\Volt2MitVentilation.csv;
Starttime of export;133601674680170000;Dienstag, 14. Mai 2024;15:37:48.017
Endtime of export;133601676399570000;Dienstag, 14. Mai 2024;15:40:39.957


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

3900;3751;3681;0;1.97916663
3910;3751;3681;0;1.97916663
3920;3751;3681;0;1.97916663
3930;3751;3681;0;1.97916663
3940;3751;3681;0;1.97916663
3950;3751;3681;0;1.97916663
3960;3751;3681;0;1.97916663
3970;3751;3681;0;1.97916663
3980;3751;3681;0;1.97916663
3990;3751;3681;0;1.97916663
4000;3751;3681;0;1.97916663
4010;3751;3681;0;1.97916663
4020;3751;3681;0;1.97916663
4030;3751;3681;0;1.97916663
4040;3751;3681;0;1.97916663
4050;3751;3681;0;1.97916663
4060;3751;3681;0;1.97916663
4070;3751;3681;0;1.97916663
4080;3751;3681;0;1.97916663
4090;3751;3681;0;1.97916663
4100;3751;3681;0;1.97916663
4110;3751;3681;0;1.97916663
4120;3751;3681;0;1.97916663
4130;3751;3681;0;1.97916663
4140;3751;3681;0;1.97916663
4150;3751;3681;0;1.97916663
4160;3751;3681;0;1.97916663
4170;3751;3681;0;1.97916663
4180;3751;3681;0;1.97916663
4190;3751;3681;0;1.97916663
4200;3751;3681;0;1.97916663
4210;3751;3681;0;1.97916663
4220;3751;3681;0;1.97916663
4230;3751;3681;0;1.97916663
4240;3751;3681;0;1.97916663
4250;3751;3681;0;1.97916663
4260;3751;3681;0;1.97916663
4270;3751;3681;0;1.97916663
4280;3751;3681;0;1.97916663
4290;3751;3681;0;1.97916663
4300;3751;3681;0;1.97916663
4310;3751;3681;0;1.97916663
4320;3751;3681;0;1.97916663
4330;3751;3681;0;1.97916663
4340;3751;3681;0;1.97916663
4350;3751;3681;0;1.97916663
4360;3751;3681;0;1.97916663
4370;3751;3681;0;1.97916663
4380;3751;3681;0;1.97916663
4390;3751;3681;0;1.97916663
4400;3751;3681;0;1.97916663
4410;3751;3681;0;1.97916663
4420;3751;3681;0;1.97916663
4430;3751;3681;0;1.97916663
4440;3751;3681;0;1.97916663
4450;3751;3681;0;1.97916663
4460;3751;3681;0;1.97916663
4470;3751;3681;0;1.97916663
4480;3751;3681;0;1.97916663
4490;3751;3681;0;1.97916663
4500;3751;3681;0;1.97916663
4510;3751;3681;0;1.97916663
4520;3751;3681;0;1.97916663
4530;3751;3681;0;1.97916663
4540;3751;3681;0;1.97916663
4550;3745;3681;0;1.97916663
4560;3745;3681;0;1.97916663
4570;3745;3681;0;1.97916663
4580;3745;3681;0;1.97916663
4590;3745;3681;0;1.97916663
4600;3745;3681;0;1.97916663
4610;3745;3681;0;1.97916663
4620;3745;3681;0;1.97916663
4630;3745;3681;0;1.97916663
4640;3745;3681;0;1.97916663
4650;3745;3681;0;1.97916663
4660;3745;3681;0;1.97916663
4670;3745;3676;0;1.97916663
4680;3745;3676;0;1.97916663
4690;3745;3676;0;1.97916663
4700;3745;3676;0;1.97916663
4710;3745;3676;0;1.97916663
4720;3745;3676;0;1.97916663
4730;3745;3676;0;1.97916663
4740;3745;3676;0;1.97916663
4750;3745;3676;0;1.97916663
4760;3745;3676;0;1.97916663
4770;3745;3676;0;1.97916663
4780;3745;3676;0;1.97916663
4790;3745;3676;0;1.97916663
4800;3745;3676;0;1.97916663
4810;3745;3676;0;1.97916663
4820;3745;3676;0;1.97916663
4830;3745;3676;0;1.97916663
4840;3745;3676;0;1.97916663
4850;3745;3676;0;1.97916663
4860;3745;3676;0;1.97916663
4870;3745;3676;0;1.97916663
4880;3745;3676;0;1.97916663
4890;3745;3676;0;1.97916663
4900;3745;3676;0;1.97916663
4910;3745;3676;0;1.97916663
4920;3745;3676;0;1.97916663
4930;3745;3676;0;1.97916663
4940;3745;3676;0;1.97916663
4950;3745;3676;0;1.97916663
4960;3745;3676;0;1.97916663
4970;3745;3676;0;1.97916663
4980;3745;3676;0;1.97916663
4990;3745;3676;0;1.97916663
5000;3745;3676;0;1.97916663
5010;3745;3676;0;1.97916663
5020;3745;3676;0;1.97916663
5030;3745;3676;0;1.97916663
5040;3745;3676;0;1.97916663
5050;3745;3676;0;1.97916663
5060;3745;3676;0;1.97916663
5070;3745;3676;0;1.97916663
5080;3745;3676;0;1.97916663
5090;3745;3676;0;1.97916663
5100;3745;3676;0;1.97916663
5110;3745;3676;0;1.97916663
5120;3745;3676;0;1.97916663
